Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
-1.00,-0.43,-0.92,-0.67,-1.06,-0.66,-1.89,-0.56,1,0,0
-1.00,-0.45,-1.18,-0.70,-1.00,-0.74,-4.32,-0.61,1,0,0
-1.00,-0.69,-1.12,-0.71,-1.03,-0.41,-3.17,-0.52,1,0,0
-1.00,-0.69,-0.90,-0.68,-1.12,-0.42,-2.16,-0.58,1,0,0
-1.00,-0.75,-1.09,-0.66,-0.97,-0.67,-4.27,-0.54,1,0,0
-1.00,-0.62,-1.16,-0.48,-0.97,-0.68,-3.23,-0.55,1,0,0
-1.00,-0.73,-0.99,-0.76,-0.91,-0.44,-1.44,-0.52,1,0,0
-1.00,-0.52,-1.15,-0.78,-0.87,-0.49,-4.08,-0.52,1,0,0
-1.00,-0.78,-0.88,-0.67,-1.04,-0.48,-1.30,-0.47,1,0,0
-1.00,-0.44,-1.15,-0.44,-0.88,-0.71,-1.00,-0.52,1,0,0
-1.00,-0.70,-1.18,-0.45,-0.93,-0.62,-2.48,-0.51,1,0,0
-1.00,-0.77,-0.86,-0.65,-1.15,-0.53,-3.03,-0.49,1,0,0
-1.00,-0.46,-1.09,-0.48,-1.07,-0.78,-0.83,-0.46,1,0,0
-1.00,-0.49,-1.17,-0.54,-1.01,-0.47,-1.03,-0.58,1,0,0
-1.00,-0.79,-0.93,-0.62,-1.18,-0.67,-0.85,-0.54,1,0,0
-1.00,-0.64,-1.11,-0.59,-0.90,-0.71,-2.11,-0.55,1,0,0
-1.00,-0.66,-1.12,-0.58,-1.13,-0.42,-4.48,-0.49,1,0,0
-1.00,-0.41,-0.95,-0.48,-1.14,-0.61,-2.10,-0.58,1,0,0
-1.00,-0.43,-1.13,-0.70,-0.95,-0.62,-2.49,-0.62,1,0,0
-1.00,-0.49,-1.14,-0.51,-1.10,-0.44,-0.85,-0.53,1,0,0
-1.00,-0.53,-0.94,-0.57,-0.91,-0.69,-3.50,-0.48,1,0,0
-1.00,-0.47,-0.98,-0.50,-0.95,-0.55,-1.00,-0.57,1,0,0
-1.00,-0.49,-1.18,-0.54,-0.85,-0.72,-0.83,-0.49,1,0,0
-1.00,-0.73,-1.03,-0.44,-1.18,-0.40,-2.55,-0.45,1,0,0
-1.00,-0.68,-1.04,-0.72,-1.09,-0.64,-1.47,-0.59,1,0,0
-1.00,-0.79,-1.12,-0.48,-0.92,-0.62,-3.48,-0.49,1,0,0
-1.00,-0.76,-1.18,-0.65,-1.10,-0.46,-2.05,-0.46,1,0,0
-1.00,-0.64,-1.08,-0.57,-0.92,-0.62,-2.24,-0.61,1,0,0
-1.00,-0.63,-0.90,-0.70,-1.13,-0.49,-3.66,-0.53,1,0,0
-1.00,-0.68,-1.05,-0.70,-0.98,-0.71,-4.49,-0.49,1,0,0
-1.00,-0.41,-1.07,-0.55,-1.19,-0.55,-2.69,-0.47,1,0,0
-1.00,-0.63,-1.20,-0.78,-1.07,-0.52,-1.27,-0.60,1,0,0
-1.00,-0.54,-1.13,-0.70,-0.88,-0.53,-2.76,-0.52,1,0,0
-1.00,-0.51,-0.94,-0.49,-1.19,-0.62,-3.64,-0.54,1,0,0
-1.00,-0.79,-0.88,-0.52,-0.97,-0.71,-2.96,-0.57,1,0,0
-1.00,-0.72,-1.12,-0.57,-1.11,-0.79,-4.15,-0.51,1,0,0
-1.00,-0.55,-0.95,-0.72,-1.04,-0.54,-4.48,-0.50,1,0,0
-1.00,-0.74,-1.19,-0.41,-1.05,-0.63,-2.08,-0.58,1,0,0
-1.00,-0.44,-0.92,-0.52,-1.04,-0.54,-1.01,-0.61,1,0,0
-1.00,-0.50,-1.04,-0.45,-0.90,-0.67,-3.26,-0.59,1,0,0
-1.00,-0.47,-0.94,-0.68,-1.04,-0.53,-1.14,-0.57,1,0,0
-1.00,-0.45,-0.86,-0.71,-1.00,-0.48,-1.08,-0.54,1,0,0
-1.00,-0.66,-1.08,-0.57,-1.05,-0.56,-1.48,-0.54,1,0,0
-1.00,-0.63,-1.13,-0.72,-0.94,-0.76,-2.34,-0.53,1,0,0
-1.00,-0.48,-1.13,-0.75,-1.16,-0.66,-1.10,-0.53,1,0,0
-1.00,-0.44,-1.14,-0.75,-1.09,-0.72,-1.65,-0.58,1,0,0
-1.00,-0.50,-1.12,-0.40,-1.06,-0.60,-0.98,-0.48,1,0,0
-1.00,-0.45,-0.91,-0.43,-0.88,-0.66,-0.91,-0.52,1,0,0
-1.00,-0.57,-1.11,-0.77,-1.00,-0.55,-1.93,-0.54,1,0,0
-1.00,-0.45,-1.07,-0.64,-0.98,-0.67,-3.33,-0.54,1,0,0
-1.00,-0.64,-1.12,-0.70,-1.00,-0.45,-2.20,-0.50,1,0,0
-1.00,-0.79,-0.96,-0.45,-0.90,-0.62,-2.11,-0.48,1,0,0
-1.00,-0.40,-0.98,-0.51,-1.04,-0.78,-3.23,-0.57,1,0,0
-1.00,-0.55,-1.17,-0.47,-0.91,-0.69,-4.14,-0.54,1,0,0
-1.00,-0.61,-1.06,-0.50,-1.06,-0.70,-0.83,-0.45,1,0,0
-1.00,-0.64,-1.18,-0.73,-1.01,-0.70,-2.49,-0.46,1,0,0
-1.00,-0.79,-1.07,-0.80,-0.92,-0.57,-2.02,-0.50,1,0,0
-1.00,-0.44,-1.05,-0.58,-0.99,-0.65,-1.45,-0.47,1,0,0
-1.00,-0.49,-1.08,-0.47,-0.86,-0.47,-1.80,-0.45,1,0,0
-1.00,-0.78,-1.15,-0.48,-0.89,-0.40,-2.10,-0.46,1,0,0
-1.00,-0.59,-1.08,-0.61,-1.01,-0.50,-4.34,-0.61,1,0,0
-1.00,-0.55,-1.12,-0.46,-1.08,-0.56,-3.58,-0.53,1,0,0
-1.00,-0.79,-1.09,-0.60,-0.98,-0.74,-3.45,-0.53,1,0,0
-1.00,-0.72,-0.88,-0.63,-0.88,-0.58,-1.64,-0.47,1,0,0
-1.00,-0.62,-1.01,-0.80,-0.96,-0.54,-4.45,-0.54,1,0,0
-1.00,-0.78,-1.12,-0.77,-0.93,-0.70,-2.76,-0.58,1,0,0
-1.00,-0.40,-1.19,-0.53,-0.90,-0.42,-4.49,-0.46,1,0,0
-1.00,-0.72,-0.98,-0.47,-0.97,-0.76,-2.36,-0.56,1,0,0
-1.00,-0.50,-1.19,-0.41,-1.20,-0.78,-3.94,-0.56,1,0,0
-1.00,-0.75,-0.89,-0.65,-1.19,-0.59,-2.63,-0.57,1,0,0
-1.00,-0.51,-1.05,-0.79,-1.09,-0.55,-1.71,-0.48,1,0,0
-1.00,-0.65,-0.99,-0.66,-0.93,-0.69,-3.34,-0.45,1,0,0
-1.00,-0.71,-0.94,-0.77,-1.17,-0.51,-2.72,-0.57,1,0,0
-1.00,-0.54,-1.19,-0.41,-1.05,-0.62,-3.38,-0.47,1,0,0
-1.00,-0.71,-1.03,-0.69,-1.15,-0.65,-3.69,-0.54,1,0,0
-1.00,-0.69,-1.09,-0.41,-1.13,-0.45,-1.97,-0.54,1,0,0
-1.00,-0.79,-0.90,-0.45,-0.87,-0.48,-3.81,-0.57,1,0,0
-1.00,-0.72,-1.17,-0.61,-1.14,-0.52,-3.76,-0.54,1,0,0
-1.00,-0.50,-0.89,-0.69,-0.88,-0.58,-3.09,-0.58,1,0,0
-1.00,-0.75,-1.05,-0.48,-1.15,-0.40,-2.79,-0.57,1,0,0
-1.00,-0.51,-0.93,-0.62,-1.14,-0.60,-1.26,-0.47,1,0,0
-1.00,-0.59,-0.94,-0.47,-1.05,-0.67,-2.85,-0.54,1,0,0
-1.00,-0.46,-0.95,-0.57,-0.90,-0.69,-1.12,-0.58,1,0,0
-1.00,-0.68,-0.88,-0.44,-0.87,-0.55,-2.41,-0.49,1,0,0
-1.00,-0.71,-1.18,-0.59,-0.94,-0.73,-1.48,-0.60,1,0,0
-1.00,-0.44,-1.13,-0.42,-0.97,-0.43,-2.33,-0.54,1,0,0
-1.00,-0.51,-1.19,-0.76,-1.06,-0.58,-3.07,-0.54,1,0,0
-1.00,-0.46,-0.96,-0.67,-1.05,-0.78,-1.22,-0.55,1,0,0
-1.00,-0.61,-0.97,-0.54,-1.04,-0.62,-4.25,-0.47,1,0,0
-1.00,-0.49,-1.10,-0.80,-1.15,-0.51,-3.12,-0.58,1,0,0
-1.00,-0.58,-0.90,-0.70,-1.03,-0.66,-3.30,-0.51,1,0,0
-1.00,-0.62,-1.12,-0.58,-1.01,-0.64,-2.07,-0.60,1,0,0
-1.00,-0.44,-1.16,-0.52,-0.90,-0.55,-3.56,-0.60,1,0,0
-1.00,-0.65,-1.19,-0.63,-1.19,-0.77,-2.80,-0.57,1,0,0
-1.00,-0.64,-1.14,-0.52,-1.07,-0.71,-0.87,-0.52,1,0,0
-1.00,-0.53,-1.12,-0.64,-1.19,-0.48,-1.28,-0.45,1,0,0
-1.00,-0.63,-1.17,-0.78,-1.03,-0.57,-4.14,-0.45,1,0,0
-1.00,-0.64,-1.13,-0.77,-1.14,-0.73,-3.72,-0.61,1,0,0
-1.00,-0.63,-0.88,-0.69,-1.16,-0.63,-1.77,-0.54,1,0,0
-1.00,-0.62,-1.17,-0.55,-1.10,-0.79,-3.76,-0.51,1,0,0
-1.00,-0.72,-0.99,-0.64,-1.06,-0.48,-2.61,-0.47,1,0,0
-1.00,-0.75,-1.13,-0.42,-1.11,-0.65,-1.07,-0.55,1,0,0
-1.00,-0.52,-1.00,-0.73,-1.17,-0.58,-1.88,-0.50,1,0,0
-1.00,-0.43,-1.00,-0.58,-1.13,-0.46,-1.28,-0.55,1,0,0
-1.00,-0.60,-1.10,-0.63,-1.08,-0.72,-3.93,-0.53,1,0,0
-1.00,-0.46,-1.17,-0.52,-1.03,-0.58,-3.89,-0.50,1,0,0
-1.00,-0.41,-1.01,-0.78,-1.11,-0.58,-1.31,-0.56,1,0,0
-1.00,-0.55,-1.01,-0.68,-1.12,-0.55,-4.03,-0.45,1,0,0
-1.00,-0.56,-1.19,-0.45,-1.09,-0.63,-1.19,-0.48,1,0,0
-1.00,-0.72,-1.14,-0.49,-1.11,-0.62,-4.23,-0.54,1,0,0
-1.00,-0.66,-1.04,-0.64,-1.00,-0.74,-2.30,-0.53,1,0,0
-1.00,-0.75,-1.03,-0.64,-0.85,-0.65,-3.10,-0.46,1,0,0
-1.00,-0.63,-1.12,-0.60,-1.17,-0.51,-2.56,-0.48,1,0,0
-1.00,-0.67,-0.98,-0.43,-1.01,-0.44,-2.96,-0.53,1,0,0
-1.00,-0.80,-0.86,-0.46,-1.19,-0.62,-4.04,-0.55,1,0,0
-1.00,-0.43,-0.96,-0.79,-1.06,-0.46,-2.74,-0.54,1,0,0
-1.00,-0.69,-1.02,-0.60,-1.04,-0.79,-2.84,-0.48,1,0,0
-1.00,-0.58,-1.07,-0.64,-1.19,-0.52,-2.76,-0.52,1,0,0
-1.00,-0.69,-1.02,-0.63,-1.07,-0.46,-2.32,-0.53,1,0,0
-1.00,-0.80,-1.06,-0.53,-1.01,-0.65,-3.07,-0.56,1,0,0
-1.00,-0.49,-1.10,-0.41,-1.06,-0.76,-1.72,-0.52,1,0,0
-1.00,-0.55,-1.05,-0.70,-0.87,-0.63,-4.34,-0.57,1,0,0
-1.00,-0.80,-0.90,-0.72,-0.90,-0.48,-1.01,-0.51,1,0,0
-1.00,-0.48,-1.07,-0.42,-1.13,-0.55,-3.51,-0.47,1,0,0
-1.00,-0.74,-1.17,-0.52,-0.86,-0.63,-3.61,-0.60,1,0,0
-1.00,-0.41,-0.90,-0.49,-1.07,-0.69,-1.82,-0.49,1,0,0
-1.00,-0.71,-1.08,-0.54,-1.03,-0.54,-4.34,-0.48,1,0,0
-1.00,-0.72,-1.16,-0.74,-1.00,-0.61,-1.02,-0.47,1,0,0
-1.00,-0.49,-0.89,-0.70,-0.91,-0.47,-2.29,-0.49,1,0,0
-1.00,-0.66,-1.19,-0.42,-1.00,-0.65,-1.51,-0.61,1,0,0
-1.00,-0.64,-0.98,-0.62,-1.13,-0.46,-2.97,-0.54,1,0,0
-1.00,-0.61,-1.12,-0.49,-0.92,-0.63,-0.99,-0.45,1,0,0
-1.00,-0.75,-1.18,-0.61,-1.02,-0.53,-1.92,-0.49,1,0,0
-1.00,-0.68,-0.86,-0.46,-1.19,-0.64,-2.52,-0.52,1,0,0
-1.00,-0.59,-1.15,-0.42,-0.94,-0.55,-3.68,-0.46,1,0,0
-1.00,-0.53,-0.99,-0.62,-1.09,-0.77,-2.33,-0.59,1,0,0
-1.00,-0.43,-1.02,-0.73,-1.02,-0.57,-2.28,-0.57,1,0,0
-1.00,-0.72,-1.08,-0.53,-0.94,-0.54,-1.11,-0.58,1,0,0
-1.00,-0.50,-1.19,-0.78,-0.95,-0.68,-0.99,-0.61,1,0,0
-1.00,-0.70,-1.00,-0.75,-1.14,-0.44,-1.39,-0.46,1,0,0
-1.00,-0.67,-1.11,-0.76,-1.02,-0.76,-3.06,-0.50,1,0,0
-1.00,-0.77,-0.95,-0.48,-0.98,-0.74,-0.93,-0.46,1,0,0
-1.00,-0.58,-1.00,-0.65,-0.97,-0.59,-4.27,-0.46,1,0,0
-1.00,-0.71,-0.88,-0.74,-1.02,-0.59,-1.88,-0.46,1,0,0
-1.00,-0.46,-1.17,-0.75,-0.99,-0.61,-3.47,-0.59,1,0,0
-1.00,-0.57,-0.95,-0.71,-0.96,-0.75,-4.37,-0.60,1,0,0
-1.00,-0.51,-1.09,-0.48,-0.92,-0.55,-1.59,-0.58,1,0,0
-1.00,-0.61,-1.08,-0.70,-1.05,-0.57,-3.84,-0.58,1,0,0
-1.00,-0.44,-0.93,-0.77,-1.09,-0.70,-0.91,-0.45,1,0,0
-1.00,-0.58,-1.02,-0.78,-0.99,-0.57,-1.27,-0.45,1,0,0
-1.00,-0.50,-0.96,-0.50,-1.02,-0.48,-1.91,-0.56,1,0,0
-1.00,-0.58,-1.05,-0.69,-1.18,-0.57,-4.41,-0.56,1,0,0
-1.00,-0.43,-1.14,-0.47,-1.05,-0.78,-3.56,-0.47,1,0,0
-1.00,-0.52,-1.01,-0.44,-0.92,-0.76,-3.77,-0.59,1,0,0
-1.00,-0.56,-0.88,-0.72,-0.90,-0.79,-2.78,-0.47,1,0,0
-1.00,-0.47,-1.01,-0.75,-1.11,-0.44,-1.92,-0.54,1,0,0
-1.00,-0.78,-1.18,-0.76,-0.89,-0.44,-3.90,-0.53,1,0,0
-1.00,-0.55,-1.13,-0.66,-1.15,-0.41,-1.75,-0.61,1,0,0
-1.00,-0.74,-1.17,-0.49,-0.92,-0.78,-2.73,-0.47,1,0,0
-1.00,-0.57,-1.20,-0.52,-1.00,-0.45,-1.62,-0.56,1,0,0
-1.00,-0.66,-0.98,-0.50,-1.16,-0.76,-1.13,-0.56,1,0,0
-1.00,-0.45,-0.89,-0.80,-1.00,-0.60,-3.04,-0.59,1,0,0
-1.00,-0.59,-0.90,-0.44,-0.86,-0.49,-2.25,-0.50,1,0,0
-1.00,-0.49,-0.92,-0.72,-1.03,-0.73,-1.25,-0.47,1,0,0
-1.00,-0.66,-1.01,-0.76,-0.95,-0.46,-0.88,-0.48,1,0,0
-1.00,-0.62,-0.93,-0.41,-0.89,-0.50,-3.37,-0.59,1,0,0
-1.00,-0.66,-1.17,-0.68,-0.86,-0.45,-2.89,-0.49,1,0,0
-1.00,-0.77,-0.93,-0.56,-0.87,-0.51,-3.06,-0.48,1,0,0
-1.00,-0.48,-1.16,-0.66,-1.04,-0.78,-3.37,-0.50,1,0,0
-1.00,-0.53,-1.11,-0.59,-1.04,-0.64,-0.98,-0.52,1,0,0
-1.00,-0.54,-1.18,-0.49,-1.00,-0.47,-2.01,-0.57,1,0,0
-1.00,-0.70,-0.89,-0.45,-1.01,-0.59,-3.63,-0.61,1,0,0
-1.00,-0.78,-1.06,-0.61,-0.96,-0.49,-2.15,-0.61,1,0,0
-1.00,-0.48,-0.93,-0.55,-1.02,-0.80,-1.75,-0.60,1,0,0
-1.00,-0.77,-1.12,-0.56,-0.98,-0.69,-2.66,-0.58,1,0,0
-1.00,-0.77,-0.99,-0.41,-1.06,-0.75,-2.45,-0.54,1,0,0
-1.00,-0.75,-1.17,-0.40,-0.91,-0.51,-2.82,-0.57,1,0,0
-1.00,-0.66,-1.13,-0.58,-1.06,-0.64,-4.44,-0.59,1,0,0
-1.00,-0.76,-0.98,-0.42,-1.18,-0.55,-2.70,-0.56,1,0,0
-1.00,-0.73,-0.98,-0.75,-0.86,-0.61,-3.28,-0.59,1,0,0
-1.00,-0.61,-0.92,-0.48,-1.10,-0.67,-1.66,-0.47,1,0,0
-1.00,-0.42,-0.89,-0.57,-1.18,-0.43,-3.14,-0.52,1,0,0
-1.00,-0.73,-1.07,-0.71,-0.89,-0.67,-1.17,-0.49,1,0,0
-1.00,-0.77,-0.98,-0.70,-1.15,-0.48,-4.05,-0.50,1,0,0
-1.00,-0.73,-0.89,-0.50,-1.18,-0.71,-3.55,-0.55,1,0,0
-1.00,-0.68,-0.94,-0.63,-1.02,-0.48,-1.80,-0.51,1,0,0
-1.00,-0.71,-0.91,-0.46,-1.15,-0.48,-1.91,-0.55,1,0,0
-1.00,-0.71,-0.91,-0.49,-1.08,-0.58,-3.16,-0.48,1,0,0
-1.00,-0.51,-0.89,-0.47,-1.05,-0.59,-1.01,-0.62,1,0,0
-1.00,-0.75,-1.04,-0.72,-1.16,-0.57,-4.46,-0.47,1,0,0
-1.00,-0.76,-0.97,-0.53,-1.16,-0.70,-2.52,-0.58,1,0,0
-1.00,-0.56,-1.19,-0.79,-1.19,-0.44,-3.73,-0.54,1,0,0
-1.00,-0.71,-1.08,-0.75,-0.87,-0.50,-2.24,-0.53,1,0,0
-1.00,-0.41,-0.85,-0.52,-0.86,-0.70,-0.98,-0.61,1,0,0
-1.00,-0.46,-1.18,-0.63,-0.91,-0.46,-2.52,-0.56,1,0,0
-1.00,-0.45,-1.16,-0.61,-1.06,-0.76,-2.58,-0.61,1,0,0
-1.00,-0.54,-1.08,-0.49,-0.94,-0.78,-2.30,-0.54,1,0,0
-1.00,-0.52,-0.87,-0.43,-1.05,-0.58,-2.43,-0.52,1,0,0
-1.00,-0.42,-1.00,-0.56,-0.94,-0.75,-3.67,-0.51,1,0,0
-1.00,-0.74,-1.11,-0.51,-1.15,-0.67,-3.15,-0.45,1,0,0
-1.00,-0.69,-0.95,-0.59,-1.14,-0.60,-2.51,-0.51,1,0,0
-1.00,-0.80,-0.91,-0.43,-0.98,-0.47,-2.43,-0.56,1,0,0
-1.00,-0.76,-0.89,-0.53,-0.87,-0.67,-2.98,-0.56,1,0,0
-1.00,-0.45,-1.12,-0.60,-1.20,-0.74,-2.86,-0.62,1,0,0
-1.00,-0.64,-1.02,-0.46,-1.19,-0.45,-1.40,-0.58,1,0,0
-1.00,-0.61,-1.11,-0.72,-0.95,-0.47,-3.06,-0.52,1,0,0
-1.00,-0.49,-1.14,-0.55,-0.86,-0.61,-3.86,-0.52,1,0,0
-1.00,-0.49,-1.06,-0.43,-1.06,-0.70,-1.61,-0.60,1,0,0
-1.00,-0.65,-0.89,-0.76,-0.97,-0.61,-3.20,-0.57,1,0,0
-1.00,-0.46,-0.90,-0.59,-1.08,-0.56,-1.88,-0.58,1,0,0
-1.00,-0.75,-0.88,-0.61,-0.90,-0.75,-3.23,-0.51,1,0,0
-1.00,-0.63,-0.86,-0.55,-1.06,-0.48,-2.62,-0.49,1,0,0
-1.00,-0.75,-0.87,-0.56,-1.14,-0.69,-1.47,-0.46,1,0,0
-1.00,-0.77,-0.93,-0.76,-1.12,-0.56,-2.30,-0.51,1,0,0
-1.00,-0.58,-1.13,-0.73,-0.99,-0.45,-4.18,-0.47,1,0,0
-1.00,-0.77,-1.18,-0.77,-1.13,-0.45,-1.50,-0.60,1,0,0
-1.00,-0.51,-1.06,-0.79,-0.95,-0.59,-3.88,-0.58,1,0,0
-1.00,-0.79,-1.05,-0.56,-1.13,-0.54,-2.23,-0.57,1,0,0
-1.00,-0.76,-0.96,-0.41,-0.95,-0.66,-3.81,-0.57,1,0,0
-1.00,-0.46,-1.01,-0.42,-0.91,-0.72,-1.77,-0.51,1,0,0
-1.00,-0.47,-1.17,-0.49,-1.18,-0.65,-2.52,-0.45,1,0,0
-1.00,-0.47,-0.97,-0.59,-0.86,-0.43,-3.53,-0.59,1,0,0
-1.00,-0.70,-1.07,-0.63,-0.98,-0.72,-2.07,-0.59,1,0,0
-1.00,-0.46,-1.08,-0.73,-0.95,-0.53,-3.16,-0.56,1,0,0
-1.00,-0.47,-0.96,-0.57,-1.02,-0.53,-3.24,-0.52,1,0,0
-1.00,-0.53,-1.06,-0.46,-1.02,-0.42,-1.97,-0.62,1,0,0
-1.00,-0.79,-0.97,-0.64,-1.06,-0.55,-3.94,-0.60,1,0,0
-1.00,-0.57,-1.12,-0.64,-1.04,-0.79,-2.40,-0.47,1,0,0
-1.00,-0.64,-0.95,-0.57,-0.87,-0.46,-3.35,-0.48,1,0,0
-1.00,-0.74,-1.17,-0.67,-1.09,-0.56,-3.63,-0.54,1,0,0
-1.00,-0.44,-1.04,-0.63,-1.09,-0.41,-2.75,-0.45,1,0,0
-1.00,-0.41,-0.97,-0.43,-0.89,-0.52,-1.28,-0.56,1,0,0
-1.00,-0.49,-1.14,-0.58,-0.97,-0.69,-2.42,-0.58,1,0,0
-1.00,-0.64,-0.89,-0.44,-0.92,-0.47,-4.21,-0.60,1,0,0
-1.00,-0.73,-1.04,-0.77,-0.88,-0.68,-4.03,-0.54,1,0,0
-1.00,-0.56,-1.09,-0.41,-1.09,-0.43,-1.48,-0.58,1,0,0
-1.00,-0.49,-0.85,-0.65,-1.10,-0.80,-3.33,-0.60,1,0,0
-1.00,-0.80,-1.12,-0.56,-1.12,-0.62,-4.24,-0.56,1,0,0
-1.00,-0.68,-0.86,-0.71,-1.06,-0.74,-2.63,-0.45,1,0,0
-1.00,-0.62,-1.09,-0.41,-0.97,-0.50,-1.11,-0.62,1,0,0
-1.00,-0.57,-0.95,-0.47,-0.90,-0.41,-1.71,-0.47,1,0,0
-1.00,-0.42,-1.14,-0.56,-1.18,-0.70,-4.28,-0.53,1,0,0
-1.00,-0.61,-1.02,-0.61,-0.90,-0.75,-1.75,-0.58,1,0,0
-1.00,-0.50,-1.11,-0.59,-1.05,-0.79,-2.60,-0.47,1,0,0
-1.00,-0.51,-1.09,-0.60,-1.06,-0.54,-1.25,-0.50,1,0,0
-1.00,-0.44,-0.92,-0.79,-0.98,-0.41,-3.93,-0.60,1,0,0
-1.00,-0.43,-0.92,-0.63,-1.01,-0.67,-1.72,-0.55,1,0,0
-1.00,-0.68,-1.14,-0.71,-1.20,-0.70,-1.74,-0.50,1,0,0
-1.00,-0.59,-1.12,-0.79,-1.11,-0.62,-0.88,-0.50,1,0,0
-1.00,-0.43,-1.09,-0.72,-0.96,-0.73,-2.03,-0.57,1,0,0
-1.00,-0.45,-1.18,-0.75,-1.01,-0.68,-3.63,-0.46,1,0,0
-1.00,-0.58,-1.01,-0.72,-1.01,-0.73,-2.72,-0.48,1,0,0
-1.00,-0.72,-1.01,-0.49,-1.20,-0.58,-3.00,-0.59,1,0,0
-1.00,-0.43,-1.10,-0.71,-0.90,-0.71,-3.88,-0.61,1,0,0
-1.00,-0.64,-1.14,-0.70,-0.87,-0.43,-1.97,-0.54,1,0,0
-1.00,-0.47,-1.18,-0.48,-1.06,-0.66,-3.77,-0.57,1,0,0
-1.00,-0.78,-1.11,-0.54,-1.01,-0.74,-0.88,-0.48,1,0,0
-1.00,-0.72,-0.97,-0.70,-1.08,-0.59,-2.30,-0.55,1,0,0
-1.00,-0.53,-0.89,-0.51,-1.01,-0.47,-2.57,-0.48,1,0,0
-1.00,-0.64,-0.88,-0.49,-1.12,-0.80,-1.49,-0.50,1,0,0
-1.00,-0.60,-0.89,-0.63,-0.99,-0.66,-3.68,-0.58,1,0,0
-1.00,-0.74,-0.91,-0.76,-1.05,-0.78,-3.11,-0.52,1,0,0
-1.00,-0.70,-1.12,-0.60,-1.12,-0.71,-2.37,-0.54,1,0,0
-1.00,-0.49,-1.03,-0.46,-1.18,-0.59,-1.39,-0.53,1,0,0
-1.00,-0.64,-1.05,-0.63,-1.20,-0.55,-4.10,-0.52,1,0,0
-1.00,-0.60,-0.91,-0.42,-1.14,-0.47,-3.30,-0.61,1,0,0
-1.00,-0.63,-1.06,-0.71,-0.90,-0.41,-4.33,-0.51,1,0,0
-1.00,-0.66,-0.91,-0.44,-0.89,-0.47,-2.07,-0.46,1,0,0
-1.00,-0.65,-0.87,-0.78,-1.00,-0.45,-2.20,-0.61,1,0,0
-1.00,-0.41,-1.03,-0.80,-1.09,-0.69,-2.86,-0.53,1,0,0
-1.00,-0.43,-0.91,-0.55,-1.07,-0.44,-1.28,-0.57,1,0,0
-1.00,-0.46,-0.94,-0.77,-1.00,-0.56,-3.42,-0.57,1,0,0
-1.00,-0.73,-1.02,-0.75,-1.01,-0.67,-1.81,-0.60,1,0,0
-1.00,-0.40,-0.93,-0.75,-1.00,-0.72,-1.35,-0.54,1,0,0
-1.00,-0.60,-1.13,-0.69,-0.86,-0.44,-3.32,-0.49,1,0,0
-1.00,-0.45,-1.07,-0.49,-1.08,-0.54,-1.13,-0.58,1,0,0
-1.00,-0.53,-0.98,-0.62,-1.14,-0.48,-1.15,-0.47,1,0,0
-1.00,-0.44,-1.17,-0.79,-1.10,-0.59,-1.79,-0.52,1,0,0
-1.00,-0.57,-1.16,-0.45,-0.91,-0.50,-4.01,-0.50,1,0,0
-1.00,-0.73,-0.93,-0.75,-1.03,-0.68,-4.33,-0.61,1,0,0
-1.00,-0.57,-0.96,-0.54,-0.99,-0.44,-3.27,-0.62,1,0,0
